date,time,latitude,longitude,temperature,humidity,pressure,ae,we,ppb
2018-02-06,14:58:20,48.149638,11.536645,1.786831,75.356682,956.109985,242.125000,242.250000,35.368217
2018-02-06,14:58:20,48.149638,11.536645,1.786831,75.434502,956.250000,242.187500,242.312500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,1.826886,75.086594,956.280029,242.093750,242.156250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.882963,74.596779,956.340027,242.250000,242.250000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.898985,74.450294,956.520020,242.156250,242.156250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.912337,74.471657,956.520020,242.000000,242.093750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,1.939040,73.754486,956.619995,241.968750,242.031250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.925689,74.363319,956.700012,242.062500,242.062500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.995117,73.913177,956.669983,242.125000,242.156250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.067216,73.983368,956.690002,242.062500,242.062500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.149996,73.418785,956.710022,242.062500,242.031250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.235447,73.745323,956.919983,242.156250,242.281250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.248798,73.667503,957.000000,242.312500,242.375000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.264820,72.674141,957.109985,242.187500,242.187500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.320897,73.150223,957.039978,242.125000,242.218750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.419699,72.585640,957.070007,241.906250,241.937500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.518502,72.658882,957.049988,242.187500,242.406250,35.731590
2018-02-06,14:58:20,48.149638,11.536645,2.601282,72.764175,957.059998,242.000000,242.062500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.713436,72.104980,957.169983,241.937500,241.937500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.868315,72.054626,957.140015,242.281250,242.437500,35.489342
2018-02-06,14:58:20,48.149638,11.536645,2.951095,71.561760,957.080017,241.968750,242.156250,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.020523,70.829330,957.159973,241.906250,241.875000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.092622,70.797287,957.159973,241.843750,241.937500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.132677,71.001755,957.169983,241.781250,241.812500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,3.218128,70.412758,957.039978,241.750000,241.781250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,3.346303,69.294273,957.020020,241.875000,241.875000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,3.445106,69.144730,956.969971,241.812500,241.718750,34.520351
2018-02-06,14:58:20,48.149638,11.536645,3.543908,69.451439,956.940002,241.718750,241.718750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,3.613336,68.957047,956.979980,241.593750,241.625000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,3.725490,68.380257,956.989990,242.062500,242.062500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,3.808270,67.780579,957.000000,241.687500,241.625000,34.641476
2018-02-06,14:58:20,48.149638,11.536645,3.880369,67.573051,957.030029,241.687500,241.593750,34.520351
2018-02-06,14:58:20,48.149638,11.536645,3.920424,68.200195,957.030029,241.750000,241.906250,35.489342
2018-02-06,14:58:20,48.149638,11.536645,3.992523,68.165100,956.989990,241.687500,241.718750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,4.061952,67.583733,956.890015,241.750000,241.781250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,4.075303,66.764328,956.919983,241.750000,241.656250,34.520351
2018-02-06,14:58:20,48.149638,11.536645,4.144732,66.952011,956.869995,241.687500,241.687500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,4.243534,65.922028,956.760010,241.531250,241.531250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,4.200809,66.369118,956.780029,241.531250,241.500000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,4.216831,66.414894,956.719971,241.687500,241.750000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,4.200809,65.645836,956.690002,241.437500,241.500000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,4.299611,66.881821,956.830017,241.625000,241.875000,35.852715
2018-02-06,14:58:20,48.149638,11.536645,4.270237,64.699776,956.849976,241.406250,241.312500,34.520351
2018-02-06,14:58:20,48.149638,11.536645,4.243534,66.062408,956.900024,241.218750,241.375000,35.489342
2018-02-06,14:58:20,48.149638,11.536645,4.160754,65.871674,956.849976,241.250000,241.375000,35.368217
2018-02-06,14:58:20,48.149638,11.536645,4.019227,67.075607,956.849976,241.218750,241.375000,35.489342
2018-02-06,14:58:20,48.149638,11.536645,3.992523,67.687492,956.820007,241.687500,241.875000,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.880369,67.069504,956.799988,241.375000,241.437500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,3.808270,68.233765,956.869995,241.468750,242.250000,37.911823
2018-02-06,14:58:20,48.149638,11.536645,3.752193,67.412834,956.909973,241.343750,241.312500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.696117,68.863968,956.989990,241.687500,241.937500,35.852715
2018-02-06,14:58:20,48.149638,11.536645,3.656062,68.522163,956.950012,241.531250,241.656250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.626688,67.940796,957.070007,241.531250,241.656250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.557260,68.108643,956.950012,241.656250,241.812500,35.489342
2018-02-06,14:58:20,48.149638,11.536645,3.487831,68.499275,957.140015,241.406250,241.593750,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.431754,68.165100,957.219971,241.593750,241.781250,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.445106,68.731209,957.090027,241.718750,242.000000,35.973839
2018-02-06,14:58:20,48.149638,11.536645,3.389029,68.027771,957.190002,241.625000,241.812500,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.415732,66.726173,957.239990,241.812500,241.906250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.359655,67.684441,957.280029,241.562500,241.687500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.375677,67.618828,957.429993,241.656250,241.750000,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.346303,67.875183,957.489990,241.781250,242.000000,35.731590
2018-02-06,14:58:20,48.149638,11.536645,3.300908,68.493172,957.530029,241.687500,241.781250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.346303,68.456551,957.590027,241.687500,241.906250,35.731590
2018-02-06,14:58:20,48.149638,11.536645,3.300908,68.767838,957.539978,241.625000,241.687500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,3.316930,69.240860,957.590027,241.656250,242.218750,37.063957
2018-02-06,14:58:20,48.149638,11.536645,3.244831,68.525215,957.650024,241.437500,241.531250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.218128,68.879227,957.580017,241.375000,241.500000,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.231479,69.509422,957.640015,241.468750,241.781250,36.094963
2018-02-06,14:58:20,48.149638,11.536645,3.188754,69.564354,957.690002,241.718750,241.812500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.188754,68.842606,957.719971,241.812500,241.968750,35.489342
2018-02-06,14:58:20,48.149638,11.536645,3.119326,69.202713,957.760010,241.468750,241.656250,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.092622,68.451973,957.739990,241.687500,241.781250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.119326,69.112686,957.830017,241.375000,241.593750,35.731590
2018-02-06,14:58:20,48.149638,11.536645,3.162051,68.755630,957.830017,241.750000,241.875000,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.092622,67.821777,957.919983,241.593750,241.656250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,3.020523,66.649879,958.059998,241.531250,241.468750,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.964447,66.865036,958.099976,241.468750,241.468750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.924392,67.277031,958.000000,241.343750,241.375000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.937743,67.110703,957.979980,241.375000,241.468750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.908370,67.023727,957.940002,241.468750,241.375000,34.520351
2018-02-06,14:58:20,48.149638,11.536645,2.908370,67.417412,957.940002,241.437500,241.500000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.951095,66.955063,957.890015,241.531250,241.500000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.924392,67.568474,957.799988,241.562500,241.625000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.908370,67.788208,957.780029,241.281250,241.312500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.937743,67.185471,957.770020,241.406250,241.343750,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.964447,67.147324,957.679993,241.593750,241.531250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.951095,67.748528,957.679993,241.437500,241.468750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.924392,67.785156,957.679993,241.406250,241.406250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.868315,68.314644,957.599976,241.468750,241.531250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.908370,68.767838,957.429993,241.562500,241.625000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.838941,69.225601,957.390015,241.468750,241.593750,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.881666,69.451439,957.400024,241.562500,241.500000,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.769512,69.541466,957.450012,241.312500,241.281250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.782864,69.840546,957.489990,241.500000,241.437500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.726787,70.017548,957.390015,241.406250,241.375000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.798886,70.333412,957.429993,241.531250,241.593750,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.742809,70.215912,957.409973,241.375000,241.375000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.726787,69.985504,957.409973,241.343750,241.343750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.700084,70.301369,957.440002,241.406250,241.375000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.742809,70.115204,957.340027,241.562500,241.500000,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.742809,70.467690,957.340027,241.500000,241.437500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.686732,70.458534,957.359985,241.218750,241.187500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.686732,70.600441,957.280029,241.406250,241.343750,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.630655,71.152817,957.320007,241.437500,241.437500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.614633,71.236740,957.289978,241.625000,241.531250,34.520351
2018-02-06,14:58:20,48.149638,11.536645,2.614633,71.184860,957.229980,241.500000,241.437500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.601282,71.259636,957.229980,241.406250,241.375000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.587930,71.296257,957.250000,241.406250,241.343750,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.614633,71.171127,957.159973,241.343750,241.250000,34.520351
2018-02-06,14:58:20,48.149638,11.536645,2.601282,70.928513,957.099976,241.187500,241.218750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.686732,71.062790,957.010010,241.437500,241.437500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.686732,70.717934,956.969971,241.562500,241.500000,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.670710,70.614174,957.090027,241.281250,241.312500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.657359,70.280006,957.030029,241.281250,241.281250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.644007,70.119781,956.890015,241.406250,241.375000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.630655,70.408180,956.840027,241.625000,241.593750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.657359,70.424965,956.859985,241.656250,241.562500,34.520351
2018-02-06,14:58:20,48.149638,11.536645,2.713436,70.365456,956.770020,241.593750,241.531250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.700084,70.054169,956.700012,241.000000,241.000000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.587930,71.232162,956.640015,241.250000,241.218750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.630655,71.470207,956.590027,241.875000,241.906250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.686732,71.383232,956.489990,241.718750,241.718750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.630655,71.635002,956.530029,241.312500,241.312500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.700084,71.479362,956.460022,241.687500,241.656250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.686732,71.502251,956.450012,241.718750,241.750000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.686732,71.529716,956.320007,241.562500,241.593750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.769512,71.578545,956.369995,241.843750,241.875000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.782864,72.019531,956.330017,241.656250,241.687500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.742809,72.411690,956.219971,241.656250,241.656250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.686732,72.201111,956.250000,241.625000,241.687500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.574579,72.294197,956.340027,241.406250,241.406250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.433051,72.417793,956.330017,241.500000,241.468750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.390326,72.796219,956.309998,241.312500,241.375000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.350271,72.521553,956.280029,241.437500,241.437500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.307546,72.761124,956.260010,241.375000,241.406250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.294194,73.002213,956.219971,241.562500,241.562500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.264820,72.970169,956.140015,241.500000,241.562500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.264820,73.308922,956.150024,241.718750,241.718750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.248798,73.295189,956.140015,241.500000,241.562500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.219425,73.507286,956.169983,241.687500,241.812500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.219425,73.720909,956.140015,241.406250,241.531250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.248798,73.812469,956.169983,241.687500,241.781250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.219425,74.068817,956.140015,241.750000,241.906250,35.489342
2018-02-06,14:58:20,48.149638,11.536645,2.248798,74.338905,956.159973,241.656250,241.687500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.235447,74.610512,956.130005,241.656250,241.875000,35.731590
2018-02-06,14:58:20,48.149638,11.536645,2.264820,74.889755,956.099976,241.718750,241.781250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.307546,74.619667,956.049988,241.531250,241.625000,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.363622,74.938583,956.049988,241.906250,242.031250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.419699,74.908066,956.030029,241.812500,241.937500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.446403,75.001144,956.010010,241.968750,242.187500,35.731590
2018-02-06,14:58:20,48.149638,11.536645,2.462425,74.586098,956.039978,241.718750,241.718750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.518502,74.444191,956.020020,241.718750,241.812500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.587930,74.345009,956.020020,241.781250,241.906250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.657359,74.120697,955.880005,242.000000,242.093750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.742809,73.441673,955.880005,241.875000,241.937500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.769512,73.492027,955.789978,241.812500,241.843750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.825589,73.456932,955.830017,241.843750,241.875000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.895018,72.632942,955.719971,241.718750,241.718750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.924392,71.985962,955.609985,241.593750,241.687500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.132677,70.490578,955.479980,241.906250,241.937500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,3.218128,68.636604,955.419983,242.000000,242.250000,35.852715
2018-02-06,14:58:20,48.149638,11.536645,3.458457,68.053711,955.330017,241.687500,241.812500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.669413,66.053253,955.219971,241.468750,241.406250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,3.725490,65.824371,955.090027,241.031250,241.000000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.794919,65.508507,954.919983,241.875000,241.843750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.864347,65.683983,954.929993,241.531250,241.437500,34.520351
2018-02-06,14:58:20,48.149638,11.536645,3.864347,65.267418,954.789978,241.562500,241.437500,34.399227
2018-02-06,14:58:20,48.149638,11.536645,3.768215,64.515144,954.760010,241.406250,241.312500,34.520351
2018-02-06,14:58:20,48.149638,11.536645,3.656062,64.988174,954.679993,241.187500,241.218750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,3.656062,64.937820,954.580017,241.312500,241.218750,34.520351
2018-02-06,14:58:20,48.149638,11.536645,3.613336,64.773026,954.460022,241.000000,240.968750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.583963,65.293358,954.349976,241.687500,241.656250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.712139,64.762344,954.299988,241.781250,241.812500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,3.712139,64.400703,954.229980,241.312500,241.281250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.768215,64.081787,954.140015,241.687500,241.875000,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.837644,63.495842,954.049988,241.187500,241.281250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.864347,64.455635,953.950012,241.468750,241.468750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,3.837644,63.335621,953.760010,240.843750,240.812500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.880369,63.503471,953.760010,241.156250,241.343750,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.864347,64.034485,953.659973,241.687500,241.875000,35.610466
2018-02-06,14:58:20,48.149638,11.536645,3.880369,63.353931,953.609985,240.968750,240.906250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,3.864347,63.787289,953.440002,241.437500,241.406250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.824292,63.700314,953.419983,241.531250,241.625000,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.640040,63.999390,953.369995,241.187500,241.156250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.640040,64.512093,953.369995,241.250000,241.187500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,3.583963,64.946976,953.390015,241.500000,241.656250,35.489342
2018-02-06,14:58:20,48.149638,11.536645,3.527886,65.119400,953.400024,241.562500,241.687500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.415732,64.840164,953.239990,241.312500,241.312500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,3.316930,65.862518,953.239990,241.156250,241.281250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.175402,65.732811,953.289978,241.468750,241.437500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,3.063249,66.283669,953.229980,241.375000,241.312500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,3.007172,66.469826,953.210022,241.375000,241.343750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.993820,66.718544,953.299988,241.156250,241.125000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.854963,67.307549,953.219971,241.312500,241.437500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.726787,67.830933,953.179993,241.343750,241.375000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.686732,67.794312,953.320007,241.156250,241.156250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.657359,67.606621,953.309998,241.187500,241.187500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.630655,67.389946,953.409973,241.406250,241.406250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.518502,67.377739,953.369995,241.156250,241.093750,34.641476
2018-02-06,14:58:20,48.149638,11.536645,2.419699,67.885864,953.280029,241.406250,241.406250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.376974,68.392464,953.309998,241.468750,241.562500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.307546,68.133057,953.299988,241.343750,241.375000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.235447,69.094376,953.289978,241.437500,241.468750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.149996,68.929581,953.369995,241.187500,241.187500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,2.192721,69.188980,953.419983,241.406250,241.375000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,2.136645,69.213394,953.520020,241.531250,241.562500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.136645,69.147781,953.520020,241.312500,241.343750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.107271,69.726097,953.440002,241.468750,241.562500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.093919,69.108109,953.549988,241.500000,241.406250,34.520351
2018-02-06,14:58:20,48.149638,11.536645,2.080568,69.275963,953.489990,241.312500,241.281250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.955062,69.657433,953.489990,241.468750,241.593750,35.368217
2018-02-06,14:58:20,48.149638,11.536645,1.995117,70.060272,953.619995,241.656250,241.750000,35.247093
2018-02-06,14:58:20,48.149638,11.536645,1.995117,69.634544,953.690002,241.500000,241.531250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.037842,69.520103,953.719971,241.406250,241.468750,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.939040,69.813080,953.750000,241.593750,241.562500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.912337,70.449379,953.830017,241.593750,241.812500,35.731590
2018-02-06,14:58:20,48.149638,11.536645,2.037842,70.421913,953.830017,241.875000,242.062500,35.610466
2018-02-06,14:58:20,48.149638,11.536645,2.024491,70.280006,953.969971,241.781250,242.437500,37.427326
2018-02-06,14:58:20,48.149638,11.536645,2.037842,70.470741,953.869995,241.625000,241.656250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,2.037842,70.559242,953.820007,241.656250,241.781250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.037842,70.571449,953.869995,241.687500,241.750000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.011139,70.598915,953.890015,241.500000,241.593750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,1.968414,70.626381,954.070007,241.625000,241.656250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.882963,70.147247,954.039978,241.250000,241.156250,34.520351
2018-02-06,14:58:20,48.149638,11.536645,1.925689,71.139084,954.080017,241.906250,241.937500,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.898985,70.952927,954.119995,241.843750,241.937500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,1.912337,71.062790,954.270020,241.843750,242.125000,35.973839
2018-02-06,14:58:20,48.149638,11.536645,1.842908,70.946823,954.219971,241.625000,242.125000,36.821709
2018-02-06,14:58:20,48.149638,11.536645,1.898985,71.113144,954.229980,241.843750,241.812500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.826886,71.085678,954.260010,241.500000,241.562500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.898985,71.221481,954.299988,241.843750,241.906250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.955062,71.628899,954.289978,241.718750,241.843750,35.368217
2018-02-06,14:58:20,48.149638,11.536645,1.912337,71.610588,954.320007,241.687500,241.687500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.826886,71.905090,954.239990,241.468750,241.406250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.869612,72.046997,954.250000,241.687500,241.718750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.869612,72.086670,954.280029,241.687500,241.750000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.939040,71.772339,954.380005,241.687500,241.718750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.925689,71.250481,954.260010,241.656250,241.625000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.912337,71.029221,954.309998,241.468750,241.406250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.912337,70.508888,954.380005,241.500000,241.500000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.869612,69.954987,954.359985,241.468750,241.406250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.826886,69.843597,954.369995,241.406250,241.593750,35.610466
2018-02-06,14:58:20,48.149638,11.536645,1.813535,69.282066,954.340027,241.312500,241.250000,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.826886,68.804459,954.260010,241.562500,241.531250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.842908,68.726631,954.340027,241.468750,241.500000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.786831,68.767838,954.299988,241.656250,241.562500,34.520351
2018-02-06,14:58:20,48.149638,11.536645,1.842908,68.081177,954.340027,241.593750,241.562500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.813535,67.307549,954.369995,241.406250,241.562500,35.489342
2018-02-06,14:58:20,48.149638,11.536645,1.813535,67.682915,954.390015,241.687500,241.656250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.813535,67.872131,954.409973,241.500000,241.500000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.786831,68.426033,954.419983,241.500000,241.406250,34.520351
2018-02-06,14:58:20,48.149638,11.536645,1.701381,69.300377,954.390015,241.468750,241.437500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.688029,69.900055,954.359985,241.343750,241.375000,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.602579,70.475319,954.469971,241.500000,241.437500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.533150,71.102463,954.479980,241.468750,241.437500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.463722,71.699089,954.369995,241.625000,241.625000,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.364920,72.262154,954.369995,241.500000,241.468750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.308843,72.692451,954.380005,241.406250,241.406250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.196689,73.141068,954.369995,241.843750,241.812500,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.169986,73.803314,954.409973,241.718750,241.718750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.196689,73.969635,954.380005,241.593750,241.531250,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.212711,74.082550,954.359985,241.718750,241.718750,34.883724
