date,time,latitude,longitude,temperature,humidity,pressure,ae0,we0,ae1,we1
2018-01-01,00:12:46,48.154488,11.528538,8.668269,51.731136,948.570007,240.281250,240.125000,237.187500,241.343750
2018-01-01,00:22:47,48.154403,11.528327,8.625544,51.822689,948.549988,240.187500,239.968750,237.093750,241.031250
2018-01-01,00:32:48,48.154462,11.528472,8.598841,53.846035,948.549988,240.468750,240.312500,237.250000,240.812500
2018-01-01,00:42:49,48.154480,11.528277,8.681621,53.464561,948.479980,240.250000,240.062500,237.218750,240.843750
2018-01-01,00:52:49,48.154758,11.528323,8.780422,53.162434,948.520020,240.250000,240.000000,237.250000,240.500000
2018-01-01,01:02:50,48.154592,11.528290,8.823148,53.507286,948.390015,240.375000,240.156250,237.281250,240.437500
2018-01-01,01:12:51,48.154437,11.528413,8.895247,53.089188,948.309998,240.218750,239.968750,237.156250,240.562500
2018-01-01,01:22:51,48.154503,11.528332,8.964675,52.976273,948.340027,240.156250,239.968750,237.187500,240.406250
2018-01-01,01:32:52,48.154447,11.528427,8.964675,53.063248,948.320007,240.312500,240.125000,237.156250,240.718750
2018-01-01,01:42:53,48.154438,11.528613,9.034104,53.534752,948.320007,240.250000,240.062500,237.125000,240.531250
2018-01-01,01:52:53,48.154452,11.528500,9.162280,53.365376,948.409973,240.250000,240.000000,237.250000,240.781250
2018-01-01,02:02:54,48.154383,11.528470,9.218356,52.820629,948.349976,240.218750,240.062500,237.218750,240.343750
2018-01-01,02:12:55,48.154310,11.528687,9.287786,53.099869,948.289978,240.312500,240.093750,237.093750,240.312500
2018-01-01,02:22:55,48.154362,11.528473,9.370565,53.566795,948.369995,240.468750,240.312500,237.218750,240.531250
2018-01-01,02:32:56,48.154432,11.528367,9.512093,53.754482,948.510010,240.312500,240.062500,237.031250,240.031250
2018-01-01,02:42:57,48.154343,11.528488,9.608225,54.357212,948.520020,240.250000,240.000000,237.093750,240.250000
2018-01-01,02:52:57,48.154387,11.528068,9.763103,53.823147,948.669983,240.187500,240.000000,237.125000,240.375000
2018-01-01,03:02:58,48.153635,11.527527,9.920653,54.157322,948.929993,240.125000,239.968750,237.031250,239.937500
2018-01-01,03:12:59,48.154228,11.527868,10.075532,55.062180,949.130005,240.312500,240.093750,237.156250,240.343750
2018-01-01,03:22:59,48.154282,11.528038,10.158313,56.394295,949.250000,240.062500,239.875000,237.062500,240.437500
2018-01-01,03:33:00,48.154215,11.527978,10.283818,56.861217,949.559998,239.968750,239.781250,237.000000,240.875000
2018-01-01,03:43:01,48.154343,11.527918,10.411994,57.199970,949.559998,239.906250,239.718750,236.968750,240.218750
2018-01-01,03:53:01,48.154545,11.528030,10.395971,57.700466,949.809998,240.156250,239.937500,236.812500,239.906250
2018-01-01,04:03:02,48.154427,11.528387,10.411994,57.515831,950.010010,240.062500,239.843750,237.093750,240.031250
2018-01-01,04:13:03,48.154477,11.528138,10.382620,57.845425,950.210022,240.093750,239.843750,237.062500,240.625000
2018-01-01,04:23:03,48.154463,11.528218,10.382620,58.712139,950.340027,239.843750,239.625000,236.968750,240.562500
2018-01-01,04:33:04,48.154393,11.528268,10.299840,60.395210,950.640015,239.875000,239.656250,237.000000,240.437500
2018-01-01,04:43:05,48.154430,11.528307,10.214389,60.862133,951.010010,239.968750,239.781250,236.781250,240.156250
2018-01-01,04:53:05,48.154402,11.528223,10.019455,61.791409,951.210022,239.812500,239.593750,236.843750,239.593750
2018-01-01,05:03:06,48.154407,11.528467,9.749752,60.303654,951.030029,239.875000,239.625000,236.687500,239.593750
2018-01-01,05:13:07,48.154388,11.528430,9.482719,60.170902,951.020020,240.062500,239.843750,236.875000,239.718750
2018-01-01,05:23:08,48.154353,11.528483,9.330510,60.326542,950.989990,240.000000,239.750000,237.031250,239.750000
2018-01-01,05:33:08,48.154310,11.528247,9.175632,59.746700,950.799988,240.281250,240.000000,237.187500,239.843750
2018-01-01,05:43:09,48.154237,11.529230,9.020752,59.439995,950.840027,240.125000,239.812500,237.062500,239.875000
2018-01-01,05:53:09,48.154235,11.528490,8.937972,59.040207,951.250000,240.312500,240.093750,237.250000,239.906250
2018-01-01,06:03:10,48.154162,11.528453,8.823148,59.287403,951.630005,240.312500,240.031250,237.250000,239.843750
2018-01-01,06:13:11,48.154328,11.528278,8.737698,59.580376,951.780029,240.312500,240.125000,237.281250,240.031250
2018-01-01,06:23:11,48.154378,11.528360,8.681621,59.536125,951.799988,240.156250,239.875000,237.375000,239.812500
2018-01-01,06:33:12,48.154327,11.528573,8.569467,60.634777,951.809998,240.281250,240.093750,237.125000,239.781250
2018-01-01,06:43:13,48.152243,11.528517,8.513390,60.332645,951.950012,240.406250,240.187500,237.187500,240.093750
2018-01-01,06:53:14,48.151723,11.528173,8.457313,61.324482,951.849976,240.437500,240.250000,237.156250,239.812500
2018-01-01,07:03:14,48.150973,11.528093,8.401236,61.100174,952.030029,240.343750,240.187500,237.250000,240.031250
2018-01-01,07:13:15,48.150695,11.528228,8.401236,60.735485,951.919983,240.468750,240.218750,237.187500,240.375000
2018-01-01,07:23:15,48.154475,11.528320,8.345160,60.949112,952.020020,240.437500,240.187500,237.437500,239.937500
2018-01-01,07:33:16,48.154383,11.528387,8.289083,60.991837,952.030029,240.437500,240.187500,237.468750,240.281250
2018-01-01,07:43:17,48.154460,11.528333,8.302434,60.354008,952.119995,240.468750,240.250000,237.437500,239.750000
2018-01-01,07:53:17,48.154407,11.528262,8.345160,59.984741,952.289978,240.500000,240.281250,237.375000,239.875000
2018-01-01,08:03:18,48.154362,11.528442,8.443961,59.353016,952.390015,240.625000,240.375000,237.468750,239.937500
2018-01-01,08:13:19,48.154407,11.528440,8.526741,58.472572,952.460022,240.625000,240.343750,237.343750,239.843750
2018-01-01,08:23:19,48.154463,11.528343,8.668269,57.785915,952.469971,240.593750,240.343750,237.500000,240.031250
2018-01-01,08:33:20,48.154452,11.528485,8.908599,56.990921,952.260010,240.562500,240.250000,237.531250,239.812500
2018-01-01,08:43:21,48.154498,11.528417,9.050126,56.157780,952.390015,240.500000,240.250000,237.343750,239.812500
2018-01-01,08:53:21,48.154597,11.528467,9.218356,55.666439,952.239990,240.406250,240.125000,237.250000,239.375000
2018-01-01,09:03:22,48.154465,11.528348,9.330510,54.766155,952.359985,240.437500,240.187500,237.343750,239.218750
2018-01-01,09:13:23,48.154515,11.528307,9.568170,54.238194,952.559998,240.375000,240.156250,237.250000,239.437500
2018-01-01,09:23:23,48.154415,11.528303,9.795148,53.566795,952.510010,240.406250,240.187500,237.218750,239.218750
2018-01-01,09:33:24,48.154470,11.528255,9.920653,53.484398,952.429993,240.281250,240.031250,237.187500,239.156250
2018-01-01,09:43:25,48.154540,11.528585,9.990082,53.560692,952.450012,240.250000,239.968750,237.156250,239.468750
2018-01-01,09:53:25,48.154527,11.528462,10.131609,53.492027,952.320007,240.250000,240.031250,237.187500,239.281250
2018-01-01,10:03:26,48.154748,11.528585,10.243763,53.139545,952.299988,240.156250,239.875000,237.000000,239.218750
2018-01-01,10:13:27,48.154588,11.528552,10.326543,52.713818,952.270020,240.250000,240.031250,236.968750,238.937500
2018-01-01,10:23:27,48.154940,11.528578,10.596247,51.798275,952.109985,240.281250,240.000000,237.218750,239.281250
2018-01-01,10:33:28,48.154892,11.528523,10.582894,51.528191,952.210022,239.968750,239.687500,236.968750,239.000000
2018-01-01,10:43:29,48.154753,11.528405,10.652323,51.378654,952.080017,240.187500,239.937500,236.937500,239.312500
2018-01-01,10:53:29,48.154688,11.528423,10.847258,50.914780,952.049988,240.406250,240.218750,236.968750,239.312500
2018-01-01,11:03:30,48.154592,11.528560,11.071565,50.109100,951.840027,240.093750,239.843750,236.937500,238.875000
2018-01-01,11:13:31,48.154668,11.528302,11.157016,49.633022,951.809998,239.906250,239.656250,236.750000,238.437500
2018-01-01,11:23:31,48.154497,11.528373,11.253147,48.900589,951.419983,239.875000,239.656250,236.781250,238.593750
2018-01-01,11:33:32,48.154518,11.528533,11.295873,48.369572,951.299988,239.937500,239.718750,236.687500,238.875000
2018-01-01,11:43:33,48.154453,11.528503,11.424048,48.346684,951.099976,240.062500,239.812500,236.625000,238.468750
2018-01-01,11:53:34,48.154425,11.528383,11.466773,47.376213,950.960022,239.968750,239.750000,236.687500,238.531250
2018-01-01,12:03:34,48.154517,11.528350,11.496147,46.489662,950.809998,239.843750,239.593750,236.562500,238.281250
2018-01-01,12:13:35,48.154470,11.528213,11.440070,46.842144,950.729980,239.687500,239.406250,236.375000,238.250000
2018-01-01,12:23:35,48.154483,11.528333,11.397345,47.318226,950.619995,239.718750,239.437500,236.625000,238.718750
2018-01-01,12:33:36,48.154482,11.528265,11.309224,47.656979,950.590027,239.625000,239.375000,236.468750,238.656250
2018-01-01,12:43:37,48.154450,11.528262,11.226444,46.659039,950.440002,239.781250,239.531250,236.500000,238.406250
2018-01-01,12:53:37,48.154932,11.528090,11.071565,45.803005,950.210022,239.687500,239.375000,236.406250,238.281250
2018-01-01,13:03:38,48.154747,11.528188,10.959411,45.976959,950.119995,239.531250,239.312500,236.531250,238.750000
2018-01-01,13:13:39,48.155028,11.528548,10.708400,46.323338,949.909973,239.750000,239.468750,236.531250,238.406250
2018-01-01,13:23:39,48.154650,11.528380,10.468070,46.347752,949.609985,239.562500,239.343750,236.593750,238.875000
2018-01-01,13:33:40,48.154657,11.528418,10.270466,46.515602,949.270020,239.812500,239.531250,236.562500,238.625000
2018-01-01,13:43:41,48.154633,11.528350,10.088883,46.398109,948.909973,239.687500,239.437500,236.531250,238.531250
2018-01-01,13:53:41,48.154557,11.528353,9.947356,46.506447,948.789978,240.031250,239.750000,236.468750,238.218750
2018-01-01,14:03:42,48.154645,11.528453,9.795148,46.155491,948.739990,239.937500,239.718750,236.625000,238.843750
2018-01-01,14:13:43,48.154312,11.528462,9.650949,46.378273,948.489990,239.812500,239.531250,236.593750,238.718750
2018-01-01,14:23:43,48.154397,11.528372,9.525444,46.598000,948.359985,239.843750,239.656250,236.812500,238.906250
2018-01-01,14:33:44,48.154373,11.528360,9.399939,46.773479,948.289978,240.062500,239.781250,236.781250,238.687500
2018-01-01,14:43:45,48.154330,11.528405,9.245060,46.993210,948.159973,240.031250,239.750000,236.531250,238.406250
2018-01-01,14:53:45,48.154358,11.528348,9.090180,47.153431,947.909973,239.968750,239.718750,236.718750,239.031250
2018-01-01,15:03:46,48.154320,11.528188,8.964675,47.307545,947.750000,239.781250,239.531250,236.812500,239.375000
2018-01-01,15:13:47,48.154382,11.528117,8.839170,47.409782,947.599976,239.875000,239.625000,236.812500,239.000000
2018-01-01,15:23:48,48.154373,11.528210,8.598841,47.600517,947.479980,240.031250,239.875000,236.906250,239.281250
2018-01-01,15:33:48,48.154390,11.528232,8.430610,47.789730,947.440002,239.937500,239.718750,236.843750,239.062500
2018-01-01,15:43:49,48.154385,11.528288,8.233006,47.962158,947.289978,239.968750,239.750000,236.718750,239.562500
2018-01-01,15:53:50,48.154497,11.528280,8.051423,48.364994,947.200012,240.062500,239.843750,236.875000,239.937500
2018-01-01,16:03:50,48.154678,11.528277,7.912566,48.828869,947.270020,240.250000,240.031250,237.000000,240.187500
2018-01-01,16:13:51,48.154462,11.528315,7.800412,48.865490,946.950012,240.250000,240.031250,237.031250,240.125000
2018-01-01,16:23:52,48.154442,11.528323,7.629511,49.048599,946.700012,240.187500,240.031250,237.062500,240.500000
2018-01-01,16:33:52,48.154455,11.528340,7.530709,49.492638,946.289978,240.250000,240.125000,237.218750,242.312500
2018-01-01,16:43:53,48.154567,11.528443,7.517357,50.714886,945.900024,240.406250,240.281250,237.187500,241.500000
2018-01-01,16:53:54,48.154420,11.528480,7.487984,50.751507,945.700012,240.500000,232.406250,237.281250,242.281250
2018-01-01,17:03:54,48.154328,11.528362,7.487984,50.603493,945.590027,240.312500,240.187500,237.187500,241.718750
2018-01-01,17:13:55,48.154315,11.528378,7.389181,50.733196,945.340027,240.312500,240.218750,237.125000,241.281250
2018-01-01,17:23:56,48.154417,11.528433,7.277028,50.760662,945.250000,240.406250,240.281250,237.000000,241.468750
2018-01-01,17:33:57,48.154340,11.528478,7.151522,51.520561,945.140015,240.343750,240.218750,237.093750,242.468750
2018-01-01,17:43:57,48.154412,11.528595,7.068742,53.196003,944.820007,240.531250,240.468750,237.312500,244.187500
2018-01-01,17:53:58,48.154353,11.528583,7.012665,52.848095,944.789978,240.343750,240.187500,237.312500,241.812500
2018-01-01,18:03:59,48.154352,11.528482,6.884489,53.356220,944.780029,240.562500,240.375000,237.156250,241.656250
2018-01-01,18:13:59,48.154435,11.528483,6.745632,54.329746,944.729980,240.375000,240.187500,237.218750,241.093750
2018-01-01,18:24:00,48.154435,11.528437,6.617456,54.816509,944.460022,240.531250,240.375000,237.281250,238.812500
2018-01-01,18:34:01,48.154417,11.528527,6.505302,55.011826,944.700012,240.343750,240.156250,237.125000,239.312500
2018-01-01,18:37:25,48.154488,11.528615,6.406500,55.855648,944.640015,240.593750,240.437500,237.406250,237.531250
2018-01-01,18:47:30,48.154450,11.528555,6.294346,56.565193,944.590027,240.625000,240.406250,237.531250,237.687500
2018-01-01,18:57:06,48.154477,11.528553,6.195544,56.890213,944.539978,240.656250,240.468750,237.437500,237.593750
2018-01-01,19:05:18,48.154717,11.528985,6.267643,57.575340,944.489990,240.875000,240.687500,237.750000,237.906250
2018-01-01,19:15:31,48.154580,11.528353,6.350423,57.808804,944.510010,240.906250,240.781250,237.687500,237.843750
2018-01-01,19:24:07,48.154580,11.528353,6.462577,57.375450,944.609985,240.781250,240.625000,237.625000,238.656250
2018-01-01,19:34:07,48.154580,11.528353,6.548028,57.026016,945.140015,240.750000,240.593750,237.468750,237.906250
2018-01-01,19:44:06,48.154580,11.528353,6.676204,56.340885,945.419983,240.593750,240.468750,237.593750,239.468750
2018-01-01,19:54:07,48.154580,11.528353,6.815061,55.970093,945.530029,240.843750,240.625000,237.531250,239.937500
2018-01-01,19:54:07,48.154580,11.528353,6.956588,55.906006,945.369995,240.625000,240.437500,237.562500,240.312500
2018-01-01,19:54:07,48.154580,11.528353,7.068742,55.776302,945.080017,240.500000,240.343750,237.406250,240.250000
2018-01-01,19:54:07,48.154580,11.528353,7.108797,55.819027,945.099976,240.437500,240.218750,237.343750,238.562500
2018-01-01,19:54:07,48.154580,11.528353,7.138170,55.776302,945.169983,240.437500,240.187500,237.250000,237.375000
2018-01-01,19:54:07,48.154580,11.528353,7.180896,55.703060,945.210022,240.437500,240.281250,237.156250,237.343750
2018-01-01,19:54:07,48.154580,11.528353,7.207599,55.530632,945.049988,240.343750,240.093750,237.343750,237.375000
2018-01-01,19:54:07,48.154580,11.528353,7.220951,55.324635,945.090027,240.468750,240.281250,237.312500,237.437500
2018-01-01,19:54:07,48.154580,11.528353,7.236973,55.313953,944.900024,240.468750,240.281250,237.375000,237.500000
2018-01-01,21:34:07,48.154655,11.528327,7.573434,54.924850,945.070007,240.156250,240.000000,237.156250,240.875000
2018-01-01,21:44:08,48.154728,11.528625,8.038072,54.399940,945.109985,240.281250,240.125000,237.343750,241.531250
2018-01-01,21:54:09,48.154538,11.528398,8.302434,55.011826,945.250000,240.656250,240.437500,237.437500,240.625000
2018-01-01,22:04:09,48.154448,11.528205,8.598841,55.416191,945.409973,240.625000,240.437500,237.343750,239.968750
2018-01-01,22:14:10,48.154518,11.528512,8.881895,55.182728,945.440002,240.687500,240.468750,237.437500,240.187500
2018-01-01,22:24:11,48.154455,11.528363,9.132906,55.062180,945.340027,240.593750,240.375000,237.468750,240.500000
2018-01-01,22:34:12,48.154503,11.528355,9.330510,54.636456,945.309998,240.312500,240.093750,237.343750,239.937500
2018-01-01,22:44:12,48.154403,11.528407,9.538796,54.244297,945.359985,240.406250,240.187500,237.187500,240.125000
2018-01-01,22:54:13,48.154393,11.528598,9.693675,53.475243,945.479980,240.312500,240.093750,237.218750,239.625000
2018-01-01,23:04:14,48.154467,11.528465,9.851225,53.711758,945.530029,240.125000,239.875000,237.187500,239.718750
2018-01-01,23:14:14,48.154518,11.528538,9.920653,53.768215,945.690002,240.062500,239.812500,237.062500,239.812500
2018-01-01,23:24:15,48.154520,11.528413,9.990082,53.890289,945.650024,240.062500,239.843750,236.968750,239.593750
2018-01-01,23:34:16,48.154480,11.528407,10.032807,53.972687,945.789978,240.218750,239.968750,237.000000,239.812500
2018-01-01,23:44:16,48.154460,11.528275,10.102236,53.839931,945.809998,240.093750,239.843750,236.875000,239.843750
2018-01-01,23:54:17,48.154422,11.528502,10.088883,54.120697,945.950012,240.375000,240.156250,237.000000,239.437500
2018-01-02,00:04:18,48.154525,11.528725,10.131609,54.027618,946.340027,240.156250,239.937500,237.156250,239.750000
2018-01-02,00:14:18,48.154425,11.528393,10.131609,54.088654,946.500000,240.125000,239.937500,237.031250,239.593750
2018-01-02,00:24:19,48.154437,11.528462,10.088883,54.187840,946.719971,239.937500,239.687500,237.062500,239.875000
2018-01-02,00:34:20,48.154472,11.528448,10.115587,54.715801,947.020020,240.250000,240.000000,236.937500,239.781250
2018-01-02,00:44:20,48.154532,11.528382,10.131609,55.277332,947.239990,240.000000,239.750000,236.937500,239.906250
2018-01-02,00:54:21,48.154893,11.528252,9.947356,57.163349,947.280029,240.156250,239.875000,236.781250,239.343750
2018-01-02,01:04:22,48.154448,11.528248,9.891279,56.981766,947.460022,240.062500,239.781250,237.031250,239.906250
2018-01-02,01:14:22,48.154537,11.528283,9.920653,56.701000,947.359985,240.062500,239.875000,237.093750,240.062500
2018-01-02,01:24:23,48.154518,11.528318,9.851225,56.481270,947.609985,240.281250,240.000000,237.000000,239.656250
2018-01-02,01:34:24,48.154472,11.528400,9.707026,56.528572,947.739990,240.062500,239.812500,236.968750,239.968750
2018-01-02,01:44:24,48.154460,11.528623,9.525444,55.913635,947.799988,240.031250,239.843750,236.937500,239.218750
2018-01-02,01:54:25,48.154392,11.528752,9.370565,56.368351,947.969971,239.968750,239.750000,236.968750,239.812500
2018-01-02,02:04:26,48.154367,11.528687,9.301137,57.288471,948.059998,240.218750,240.000000,237.062500,239.843750
2018-01-02,02:14:26,48.154332,11.528560,9.202334,59.591057,948.229980,240.218750,239.968750,236.906250,239.468750
2018-01-02,02:24:27,48.154365,11.528408,9.076829,58.811321,948.320007,240.156250,239.937500,237.156250,240.125000
2018-01-02,02:34:28,48.154347,11.528402,8.964675,58.307774,948.460022,240.218750,240.000000,237.187500,239.843750
2018-01-02,02:44:28,48.154368,11.528208,8.852522,57.444115,948.409973,240.218750,240.000000,237.343750,239.812500
2018-01-02,02:54:29,48.154375,11.528128,8.737698,56.554512,948.460022,240.312500,240.031250,237.187500,239.718750
2018-01-02,03:04:30,48.154515,11.528067,8.724346,55.791561,948.729980,240.468750,240.218750,237.375000,239.875000
2018-01-02,03:14:30,48.154523,11.528132,8.625544,54.494545,948.869995,240.343750,240.093750,237.468750,239.375000
2018-01-02,03:24:31,48.154510,11.528305,8.598841,54.427406,949.080017,240.343750,240.093750,237.187500,239.843750
2018-01-02,03:34:32,48.154542,11.528357,8.569467,53.853664,949.450012,240.500000,240.250000,237.375000,239.812500
2018-01-02,03:44:32,48.154555,11.528397,8.625544,53.759060,949.549988,240.500000,240.312500,237.312500,240.062500
2018-01-02,03:54:33,48.154460,11.528445,8.668269,53.340961,949.650024,240.562500,240.312500,237.343750,239.531250
2018-01-02,04:04:34,48.154482,11.528418,8.638895,53.827724,949.929993,240.500000,240.250000,237.375000,239.843750
2018-01-02,04:14:34,48.154335,11.528865,8.668269,53.670559,950.039978,240.406250,240.218750,237.250000,239.468750
2018-01-02,04:24:35,48.154412,11.528350,8.694972,53.734646,950.219971,240.375000,240.093750,237.343750,239.875000
2018-01-02,04:34:36,48.154388,11.528285,8.638895,53.629360,950.419983,240.531250,240.250000,237.281250,239.687500
2018-01-02,04:44:36,48.154420,11.528417,8.625544,53.653774,950.469971,240.125000,239.906250,237.250000,239.750000
2018-01-02,04:54:37,48.154370,11.528338,8.556115,54.224461,950.599976,240.187500,239.968750,237.093750,239.625000
2018-01-02,05:04:38,48.154448,11.528852,8.526741,55.983826,950.630005,240.187500,239.968750,237.156250,239.843750
2018-01-02,05:14:38,48.154300,11.528663,8.513390,56.835278,950.840027,240.468750,240.250000,237.375000,240.187500
2018-01-02,05:24:39,48.154317,11.528768,8.430610,57.549400,951.020020,240.468750,240.281250,237.218750,239.937500
2018-01-02,05:34:40,48.154393,11.528613,8.387884,58.016327,951.049988,240.343750,240.093750,237.343750,240.250000
2018-01-02,05:44:40,48.154332,11.528612,8.289083,57.599754,951.140015,240.250000,240.062500,237.343750,239.937500
2018-01-02,05:54:41,48.154343,11.528237,8.219654,57.671474,951.260010,240.343750,240.093750,237.250000,240.656250
2018-01-02,06:04:42,48.154400,11.528865,8.176929,57.401390,951.450012,240.562500,240.312500,237.437500,240.281250
2018-01-02,06:14:42,48.154310,11.528493,8.150225,57.163349,951.460022,240.468750,240.281250,237.375000,240.312500
2018-01-02,06:24:43,48.154307,11.528582,8.150225,56.821545,951.409973,240.531250,240.343750,237.437500,240.156250
2018-01-02,06:34:44,48.154407,11.528338,8.136873,56.421761,951.570007,240.437500,240.250000,237.375000,240.218750
2018-01-02,06:44:45,48.154337,11.528373,8.163577,56.459908,951.729980,240.500000,240.343750,237.312500,240.187500
2018-01-02,06:54:45,48.154340,11.528300,8.219654,57.355610,951.729980,240.468750,240.281250,237.531250,240.406250
2018-01-02,07:04:46,48.154373,11.528057,8.080796,57.618065,951.830017,240.343750,240.093750,237.156250,240.218750
2018-01-02,07:14:46,48.154385,11.528180,8.051423,57.975128,951.909973,240.281250,240.125000,237.500000,240.468750
2018-01-02,07:24:47,48.154428,11.528320,8.190280,57.520409,952.080017,240.687500,240.437500,237.500000,240.625000
2018-01-02,07:34:48,48.154352,11.528337,8.374533,57.155720,952.130005,240.812500,240.562500,237.718750,240.562500
2018-01-02,07:44:49,48.154332,11.528642,8.457313,56.783398,952.419983,240.468750,240.250000,237.593750,240.218750
2018-01-02,07:54:49,48.154480,11.528288,8.387884,57.952240,952.729980,240.562500,240.281250,237.218750,240.093750
2018-01-02,08:04:50,48.154318,11.528420,8.331807,59.145496,952.820007,240.250000,240.031250,237.031250,240.093750
2018-01-02,08:14:51,48.154217,11.528452,8.302434,60.286869,952.849976,240.437500,240.218750,237.218750,240.187500
2018-01-02,08:24:51,48.154460,11.528260,8.275730,59.705502,952.940002,240.593750,240.375000,237.250000,240.281250
2018-01-02,08:34:52,48.154213,11.528538,8.443961,60.582893,953.059998,240.656250,240.437500,237.562500,240.937500
2018-01-02,08:44:53,48.154510,11.528478,8.556115,60.730907,952.989990,240.531250,240.343750,237.625000,240.937500
2018-01-02,08:54:53,48.154403,11.528520,8.807126,59.279774,953.049988,240.593750,240.406250,237.500000,240.687500
2018-01-02,09:04:54,48.154507,11.528293,9.608225,57.892731,953.169983,241.093750,240.875000,238.250000,241.687500
2018-01-02,09:14:55,48.154388,11.528277,9.680324,56.336308,953.340027,240.562500,240.312500,237.187500,239.625000
2018-01-02,09:24:55,48.154492,11.528247,9.650949,55.483330,953.559998,240.343750,240.125000,237.093750,239.531250
2018-01-02,09:34:56,48.154492,11.528390,9.736401,55.442131,953.690002,240.406250,240.187500,237.218750,240.031250
